tier,company_name,trade,ownership_type,county,city,zip,address,phone,website,google_rating,google_reviews,services,license_types,license_numbers,status,notes,match_source,google_place_id,google_url,ownership_confidence,parent_company_or_notes,active_license_count
C — Phone (other FL county),RIPTIDE PLUMBING,Plumbing,Independent / Likely Family-Owned (unverified),Okaloosa,Navarre,32566,"6969 Brighton Oaks Blvd., Navarre, FL, 32566",(850) 737-8507,riptideplumbers.com,5,225,"Plumber, Service establishment",RF,RF11067883,new,,companies.json (exact_name),ChIJc52RZ7XO6CoRIkwcJQPsD0Q,https://www.google.com/maps/search/?api=1&query=Riptide%20Plumbing&query_place_id=ChIJc52RZ7XO6CoRIkwcJQPsD0Q,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),ALPINE AIR,HVAC,Independent / Likely Family-Owned (unverified),Okaloosa,Fort Walton Beach,32548,"104 Leila Pl Nw, Fort Walton Beach, FL, 32548",(813) 940-4943,www.alpineplumbing.net,4.9,223,"Plumber, Septic system service","CAC, RA",CAC1817657; RA13067490,new,,companies.json (exact_name),ChIJ4xD1UbfqwogRBGkFJc-vMlg,https://www.google.com/maps/search/?api=1&query=Alpine%20Plumbing&query_place_id=ChIJ4xD1UbfqwogRBGkFJc-vMlg,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
C — Phone (other FL county),ALPINE AIR HVAC SERVICES LLC,HVAC,Independent / Likely Family-Owned (unverified),Leon,Tallahassee,32312,"8862 Winged Foot Dr, Tallahassee, FL, 32312",(813) 940-4943,www.alpineplumbing.net,4.9,223,"Plumber, Septic system service",CAC,CAC1816331,new,,companies.json (exact_name),ChIJ4xD1UbfqwogRBGkFJc-vMlg,https://www.google.com/maps/search/?api=1&query=Alpine%20Plumbing&query_place_id=ChIJ4xD1UbfqwogRBGkFJc-vMlg,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),WATERBOY PLUMBING SERVICE LLC,Plumbing,Independent / Likely Family-Owned (unverified),DeSoto,Arcadia,34266,"1446 Nw Magnolia Terrace, Arcadia, FL, 34266",(941) 208-6326,www.waterboyplumbingservice.com,5,194,"Plumber, Service establishment",CFC,CFC1433297,new,,companies.json (exact_name),ChIJb8BDkMaDmI4RiJyb6hILjrY,https://www.google.com/maps/search/?api=1&query=Waterboy%20Plumbing%20Service&query_place_id=ChIJb8BDkMaDmI4RiJyb6hILjrY,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),GULF BREEZE COOLING LLC,HVAC,Independent / Likely Family-Owned (unverified),Citrus,Beverly Hills,34465,"918  West Colbert Ct., Beverly Hills, FL, 34465",(850) 932-2693,gulfbreezeplumbing.com,4.7,192,"Plumber, Drainage service",CAC,CAC1823319,new,,companies.json (exact_name),ChIJ_____4vbkIgRAUxbGBTW3vg,https://www.google.com/maps/search/?api=1&query=Gulf%20Breeze%20Plumbing&query_place_id=ChIJ_____4vbkIgRAUxbGBTW3vg,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),GULF BREEZE PLUMBING,Plumbing,Independent / Likely Family-Owned (unverified),Santa Rosa,Gulf Breeze,32563,"1710 Saroco Rd, Gulf Breeze, FL, 32563",(850) 932-2693,gulfbreezeplumbing.com,4.7,192,"Plumber, Drainage service",CFC,CFC1425803,new,,companies.json (exact_name),ChIJ_____4vbkIgRAUxbGBTW3vg,https://www.google.com/maps/search/?api=1&query=Gulf%20Breeze%20Plumbing&query_place_id=ChIJ_____4vbkIgRAUxbGBTW3vg,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),BOBBY'S PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Indian River,Vero Beach,32960,"2340 12Th Ave, Vero Beach, FL, 32960",(772) 567-0485,bobbysplumbing.com,4.6,191,"Plumber, Plumbing supply store",CFC,CFC057445,new,,companies.json (exact_name),ChIJNxfwbeNe3ogRVTrzlMEeMcY,https://www.google.com/maps/search/?api=1&query=Bobby's%20Plumbing%2C%20Inc.&query_place_id=ChIJNxfwbeNe3ogRVTrzlMEeMcY,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),FRANK WOOD & SON SERVICES LLC,Plumbing + HVAC,Family-Owned,Bay,Panama City Beach,32407,"1815 Turner Wood Lane, Panama City Beach, FL, 32407",(850) 234-2168,frankwoodandsonplumbing.com,4.2,180,Plumber,"CFC, CMC",CFC1427496; CMC1250535,new,,companies.json (exact_name),ChIJcSeu_MyIk4gR7CCe929-YAM,https://www.google.com/maps/search/?api=1&query=Frank%20Wood%20%26%20Son%20Plumbing&query_place_id=ChIJcSeu_MyIk4gR7CCe929-YAM,Pattern match,Name/marketing indicates family ownership,2
C — Phone (other FL county),AIR CONDITIONING EXPERTS,HVAC,Independent / Likely Family-Owned (unverified),Charlotte,Port Charlotte,33948,"2169 Redmond St, Port Charlotte, FL, 33948",(813) 363-9726,expertsplumbingservices.com,4.7,177,"Plumber, Service establishment",RA,RA13067195,new,,companies.json (exact_name),ChIJde-_nTXAwogRaiQNjYePFS0,https://www.google.com/maps/search/?api=1&query=Experts%20Plumbing%20Services%2C%20LLC&query_place_id=ChIJde-_nTXAwogRaiQNjYePFS0,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),FLORIDA COOLING EXPERTS INC.,HVAC,Independent / Likely Family-Owned (unverified),Marion,Summerfield,34491,"6530 Se 135Th St, Summerfield, FL, 34491",(813) 363-9726,expertsplumbingservices.com,4.7,177,"Plumber, Service establishment",CAC,CAC058702,new,,companies.json (exact_name),ChIJde-_nTXAwogRaiQNjYePFS0,https://www.google.com/maps/search/?api=1&query=Experts%20Plumbing%20Services%2C%20LLC&query_place_id=ChIJde-_nTXAwogRaiQNjYePFS0,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),"AIR PRO SERVICES, LLC",HVAC,Independent / Likely Family-Owned (unverified),Lake,Clermont,34714,"936 Clear Creek Cir, Clermont, FL, 34714",(813) 238-9511,www.proplumbing-air.com,4.7,172,"Plumber, Plumbing supply store",CAC,CAC1821312,new,,companies.json (exact_name),ChIJVSIYpyHEwogRr6bPpRJnjtw,https://www.google.com/maps/search/?api=1&query=Pro%20Plumbing%20Services%20Corp&query_place_id=ChIJVSIYpyHEwogRr6bPpRJnjtw,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),CYPRESS AIR,HVAC,Independent / Likely Family-Owned (unverified),Polk,Winter Haven,33880,"307 Eagle Lake Loop Rd W, Winter Haven, FL, 33880",(239) 504-1665,cypressplumbing.com,4.7,172,Plumber,CAC,CAC1822659,new,,companies.json (exact_name),ChIJq6qqqp5z24gRVVQn1wyZmXo,https://www.google.com/maps/search/?api=1&query=Cypress%20Plumbing&query_place_id=ChIJq6qqqp5z24gRVVQn1wyZmXo,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),PRO AIR HEATING AND COOLING LLC,HVAC,Independent / Likely Family-Owned (unverified),Polk,Bartow,33830,"4935 Ironwood Trail., Bartow, FL, 33830",(813) 238-9511,www.proplumbing-air.com,4.7,172,"Plumber, Plumbing supply store",CAC,CAC1815444,new,,companies.json (exact_name),ChIJVSIYpyHEwogRr6bPpRJnjtw,https://www.google.com/maps/search/?api=1&query=Pro%20Plumbing%20Services%20Corp&query_place_id=ChIJVSIYpyHEwogRr6bPpRJnjtw,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),"PRO PLUMBING, LLC",Plumbing,Independent / Likely Family-Owned (unverified),Polk,Lakeland,33803,"700 Kensington St, Lakeland, FL, 33803",(813) 238-9511,www.proplumbing-air.com,4.7,172,"Plumber, Plumbing supply store",CFC,CFC1426341,new,,companies.json (exact_name),ChIJVSIYpyHEwogRr6bPpRJnjtw,https://www.google.com/maps/search/?api=1&query=Pro%20Plumbing%20Services%20Corp&query_place_id=ChIJVSIYpyHEwogRr6bPpRJnjtw,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),THE PLUMBING PRO INC,Plumbing,Independent / Likely Family-Owned (unverified),Charlotte,Englewood,34224,"11090 Cheltenham Avenue, Englewood, FL, 34224",(813) 238-9511,www.proplumbing-air.com,4.7,172,"Plumber, Plumbing supply store",CFC,CFC057744,new,,companies.json (exact_name),ChIJVSIYpyHEwogRr6bPpRJnjtw,https://www.google.com/maps/search/?api=1&query=Pro%20Plumbing%20Services%20Corp&query_place_id=ChIJVSIYpyHEwogRr6bPpRJnjtw,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),"BAY AREA AIR CONDITIONING, INC.",HVAC,Independent / Likely Family-Owned (unverified),Citrus,Crystal River,34429,"8021 W Gulf To Lake Highway, Crystal River, FL, 34429",(813) 620-0044,bayareaplumbinginc.com,4.4,164,Plumber,CAC,CAC010415,new,,companies.json (exact_name),ChIJlW4dEL3FwogROrXkRhBW7yE,https://www.google.com/maps/search/?api=1&query=Bay%20Area%20Plumbing%2C%20Inc.&query_place_id=ChIJlW4dEL3FwogROrXkRhBW7yE,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),WILLIAMS HEATING AND COOLING INC,HVAC,Independent / Likely Family-Owned (unverified),Polk,Eaton Park,33840,"Po Box 1605, Eaton Park, FL, 33840",(850) 974-4213,www.williamsplumbingfl.com,4.9,161,Plumber,CAC,CAC1813927,new,,companies.json (exact_name),ChIJ145aW6dbkYgRWwAnCpYlSX0,https://www.google.com/maps/search/?api=1&query=Williams%20Plumbing&query_place_id=ChIJ145aW6dbkYgRWwAnCpYlSX0,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),WILLIAMS PLUMBING HEATING AND AIR LLC,Plumbing,Independent / Likely Family-Owned (unverified),Charlotte,Port Charlotte,33953,"41 Farber Street, Port Charlotte, FL, 33953",(850) 974-4213,www.williamsplumbingfl.com,4.9,161,Plumber,CFC,CFC1431117,new,,companies.json (exact_name),ChIJ145aW6dbkYgRWwAnCpYlSX0,https://www.google.com/maps/search/?api=1&query=Williams%20Plumbing&query_place_id=ChIJ145aW6dbkYgRWwAnCpYlSX0,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),"WILLIAMS PLUMBING SERVICES, INC.",Plumbing,Independent / Likely Family-Owned (unverified),Gulf,Wewahitchka,32465,"7456 Highway 71, Wewahitchka, FL, 32465",(850) 974-4213,www.williamsplumbingfl.com,4.9,161,Plumber,CFC,CFC1429450,new,,companies.json (exact_name),ChIJ145aW6dbkYgRWwAnCpYlSX0,https://www.google.com/maps/search/?api=1&query=Williams%20Plumbing&query_place_id=ChIJ145aW6dbkYgRWwAnCpYlSX0,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),PIPELINER PROS,Plumbing,Independent / Likely Family-Owned (unverified),Hernando,Brooksville,34601,"8445 Morningside Drive, Brooksville, FL, 34601",(888) 804-7767,pipelinerpros.com,5,160,"Plumber, Service establishment",CFC,CFC1432286,new,,companies.json (exact_name),ChIJc7rUAUUCNygRLGw-yrI1Lr0,https://www.google.com/maps/search/?api=1&query=Pipeliner%20Pros&query_place_id=ChIJc7rUAUUCNygRLGw-yrI1Lr0,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),AFFORDABLE PLUMBING SERVICES MIDFLORIDA INC,Plumbing,Independent / Likely Family-Owned (unverified),Highlands,Lake Placid,33852,"234 Lake Pearl Drive, Lake Placid, FL, 33852",(863) 471-3889,plumberinsebring.com,4.7,159,"Plumber, Drainage service, Service establishment, Gasfitter, Hot water system supplier, Water damage restoration service",CFC,CFC1427852,new,,companies.json (exact_name),ChIJj5k3vUdX3IgRVucDPMCYVqM,https://www.google.com/maps/search/?api=1&query=Affordable%20Plumbing%20Services%20of%20Midflorida%2C%20Inc.&query_place_id=ChIJj5k3vUdX3IgRVucDPMCYVqM,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),"LOUIS P. BARBERI PLUMBING, INC.",Plumbing,Independent / Likely Family-Owned (unverified),Escambia,Pensacola,32514-5615,"9516 Hillview Dr, Pensacola, FL, 32514-5615",(850) 462-3019,www.barberiplumbing.com,4.5,150,Plumber,RF,RF11067749,new,,companies.json (exact_name),ChIJCW4cUzzAkIgRY3bD3tEmUsc,https://www.google.com/maps/search/?api=1&query=Louis%20P%20Barberi%20Plumbing%20Inc&query_place_id=ChIJCW4cUzzAkIgRY3bD3tEmUsc,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),NATIONWIDE PLUMBING SERVICE INC,Plumbing,Independent / Likely Family-Owned (unverified),Monroe,Key Largo,33037,"97671 Overseas Highway, Key Largo, FL, 33037",(305) 853-1848,,4.7,149,"Plumber, Drainage service, Septic system service",CFC,CFC057546,new,,companies.json (exact_name),ChIJq7BzPHND14gRhExp7GmMKD4,https://www.google.com/maps/search/?api=1&query=Nationwide%20Plumbing%20Service&query_place_id=ChIJq7BzPHND14gRhExp7GmMKD4,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),SUNCOAST AIR CONDITIONING LLC,HVAC,Independent / Likely Family-Owned (unverified),Hernando,Spring Hill,34606,"4369 Bayridge Ct, Spring Hill, FL, 34606",(727) 453-8900,www.suncoastplumbingservices.com,5,146,"Plumber, Service establishment",CAC,CAC1823350,new,,companies.json (exact_name),ChIJVQ8sQ_m9wogR15SfaNY6gjY,https://www.google.com/maps/search/?api=1&query=Suncoast%20Plumbing%20of%20Florida%2C%20Inc&query_place_id=ChIJVQ8sQ_m9wogR15SfaNY6gjY,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),"SUNCOAST PLUMBING AND ELECTRIC, INC.",Plumbing,Independent / Likely Family-Owned (unverified),Citrus,Homosassa Springs,34447,"Po Box 2290, Homosassa Springs, FL, 34447",(727) 453-8900,www.suncoastplumbingservices.com,5,146,"Plumber, Service establishment",CFC,CFC1429474,new,,companies.json (exact_name),ChIJVQ8sQ_m9wogR15SfaNY6gjY,https://www.google.com/maps/search/?api=1&query=Suncoast%20Plumbing%20of%20Florida%2C%20Inc&query_place_id=ChIJVQ8sQ_m9wogR15SfaNY6gjY,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),G&R SEWER AND DRAIN CLEANING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Escambia,Pensacola,32504,"1117  Dunmire Street, Pensacola, FL, 32504",(850) 287-6148,grseweranddrain.com,5,141,"Plumber, Drainage service, Service establishment",RF,RF11067899,new,,companies.json (fuzzy_0.75),ChIJkZFsOt5uZwwRPkds6uWkF2g,https://www.google.com/maps/search/?api=1&query=G%26R%20Sewer%20and%20Drain&query_place_id=ChIJkZFsOt5uZwwRPkds6uWkF2g,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),BLUE BOYS PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Okaloosa,Destin,32541,"234 Indian Oaks Dr, Destin, FL, 32541",(850) 990-1914,www.blueboysplumbing.com,5,139,"Plumber, Contractor, Service establishment",CFC,CFC1432172,new,,companies.json (exact_name),ChIJZXrRuFpDkYgRWoLvbyj_SIY,https://www.google.com/maps/search/?api=1&query=Blue%20Boys%20Plumbing%20LLC&query_place_id=ChIJZXrRuFpDkYgRWoLvbyj_SIY,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),LOWERY'S PLUMBING AND LEAK DETECTION LLC,Plumbing,Independent / Likely Family-Owned (unverified),Indian River,Vero Beach,32966,"3350 57Th Ave, Vero Beach, FL, 32966",(772) 584-5759,lowerysplumbing.com,4.9,139,"Plumber, Drainage service",CFC,CFC1433587,new,,companies.json (exact_name),ChIJqRaEaKoEsSQRpam2cagyZFY,https://www.google.com/maps/search/?api=1&query=Lowery's%20Plumbing%20and%20Leak%20Detection%20LLC&query_place_id=ChIJqRaEaKoEsSQRpam2cagyZFY,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),BOB RUHL PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Santa Rosa,Navarre,32566,"6957 Elliots Gin Lane, Navarre, FL, 32566",(816) 365-8746,bobruhlplumbing.com,4.9,135,Plumber,RF,RF11067807,new,,companies.json (exact_name),ChIJ-ynj2i0hkYgRMfSYFlgkoxo,https://www.google.com/maps/search/?api=1&query=Bob%20Ruhl%20Plumbing%20LLC&query_place_id=ChIJ-ynj2i0hkYgRMfSYFlgkoxo,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),RESCUE AIR COOLING AND HEATING LLC,HVAC,Independent / Likely Family-Owned (unverified),Charlotte,Punta Gorda,33951,"P.O Box 511228, Punta Gorda, FL, 33951",(727) 320-4324,stpeteplumber.com,4.9,133,Plumber,CAC,CAC1819473,new,,companies.json (exact_name),ChIJaUH8vj3jwogRiMn--2zm3cI,https://www.google.com/maps/search/?api=1&query=Rescue%20Plumbing%2C%20LLC&query_place_id=ChIJaUH8vj3jwogRiMn--2zm3cI,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),DINO'S PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Hernando,Spring Hill,34609,"3005 Stanton Ave, Spring Hill, FL, 34609",(352) 400-3646,,4.9,130,Plumber,CFC,CFC1428039,new,,companies.json (exact_name),ChIJ__9v_dsf6IgRIT9NaSdaEv8,https://www.google.com/maps/search/?api=1&query=Dino's%20Plumbing%2C%20Inc&query_place_id=ChIJ__9v_dsf6IgRIT9NaSdaEv8,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),EMERALD COAST PLUMBING & SEPTIC INC,Plumbing,Independent / Likely Family-Owned (unverified),Santa Rosa,Pace,32571,"4690 Keyser Lane, Pace, FL, 32571",(850) 994-3976,,4.8,130,"Plumber, Septic system service",CFC,CFC1426240,new,,companies.json (exact_name),ChIJLeeUgCHskIgRin-NdzaJQCk,https://www.google.com/maps/search/?api=1&query=Emerald%20Coast%20Plumbing%20%26%20Septic%20Inc.&query_place_id=ChIJLeeUgCHskIgRin-NdzaJQCk,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),PEREZ PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Polk,Mulberry,33860,"4703 Hickory Stream Lane, Mulberry, FL, 33860",(813) 907-1515,perezplumbing.com,4.9,130,"Plumber, Contractor, Drainage service, Sewage disposal service",CFC,CFC1427495,new,,companies.json (exact_name),ChIJxzR4zZ67wogRfU-1IcCC5ls,https://www.google.com/maps/search/?api=1&query=Perez%20Plumbing%20Inc.&query_place_id=ChIJxzR4zZ67wogRfU-1IcCC5ls,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),ADAMS FAMILY PLUMBING AND WATER LLC,Plumbing,Independent / Likely Family-Owned (unverified),Hernando,Brooksville,34601,"19379  Fort Dade Avenue, Brooksville, FL, 34601",(727) 505-3424,www.adamsfamilyplumbing.com,5,128,Plumber,CFC,CFC1431031,new,,companies.json (exact_name),ChIJoXvYCiqdwogRIiR51luLLj0,https://www.google.com/maps/search/?api=1&query=Adams%20Family%20Plumbing%20and%20Water&query_place_id=ChIJoXvYCiqdwogRIiR51luLLj0,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),"CHARLIE'S PLUMBING, INC.",Plumbing,Independent / Likely Family-Owned (unverified),Hernando,Brooksville,34601,"321 West Jefferson St, Brooksville, FL, 34601",(352) 754-8400,www.charlies-plumbing.com,4,126,Plumbing supply store,CFC,CFC1428991,new,,companies.json (exact_name),ChIJ9dnsB1Ub6IgR98UeiHRWv-U,https://www.google.com/maps/search/?api=1&query=Charlie's%20Plumbing%20Inc&query_place_id=ChIJ9dnsB1Ub6IgR98UeiHRWv-U,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),"OLIVER'S PLUMBING, INC.",Plumbing,Independent / Likely Family-Owned (unverified),Indian River,Vero Beach,32960,"1126 Old Dixie Hwy, Vero Beach, FL, 32960",(772) 564-0011,oliversplumbinginc.com,4.6,121,Plumber,CFC,CFC1431316,new,,companies.json (exact_name),ChIJJfzFb1Fe3ogRkvcEvnTxQ4U,https://www.google.com/maps/search/?api=1&query=Oliver's%20Plumbing%20Inc&query_place_id=ChIJJfzFb1Fe3ogRkvcEvnTxQ4U,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),LEGIN PLUMBING & DRAINS LLC,Plumbing,Independent / Likely Family-Owned (unverified),Hendry,Labelle,33935,"1423 Seminole Avenue, Labelle, FL, 33935",(239) 363-2454,leginplumbing.com,5,115,"Plumber, Service establishment",CFC,CFC1432748,new,,companies.json (exact_name),ChIJpaE1rzKePCYROia_smkr3sQ,https://www.google.com/maps/search/?api=1&query=Legin%20Plumbing%20%26%20Drains&query_place_id=ChIJpaE1rzKePCYROia_smkr3sQ,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),"BILL' AIR CONDITIONING AND HEATING, LLC",HVAC,Independent / Likely Family-Owned (unverified),Clay,Green Cove Springs,32043,"2491 Henley Rd, Green Cove Springs, FL, 32043",(941) 845-6711,www.billtheplumber.com,4,113,"Plumber, Bathroom remodeler, Drainage service, Kitchen remodeler, Pump supplier, Water filter supplier, Water pump supplier, Water softening equipment supplier",CAC,CAC053237,new,,companies.json (exact_name),ChIJsw0mn01Bw4gRkXm-X-GyTb8,https://www.google.com/maps/search/?api=1&query=Bill%20The%20Plumber%2C%20Inc.&query_place_id=ChIJsw0mn01Bw4gRkXm-X-GyTb8,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),"SNYDER PLUMBING OF THE TREASURE COAST, INC.",Plumbing,Independent / Likely Family-Owned (unverified),Indian River,Vero Beach,32962,"1360 Old Dixie Hwy Sw Suite 106, Vero Beach, FL, 32962",(772) 569-3373,snyderplumbing.com,4.3,113,Plumber,CFC,CFC1430640,new,,companies.json (exact_name),ChIJG8fRBhtf3ogRkKwtOdhTJdc,https://www.google.com/maps/search/?api=1&query=Snyder%20Plumbing%20of%20the%20Treasure%20Coast%2C%20Inc&query_place_id=ChIJG8fRBhtf3ogRkKwtOdhTJdc,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),COKER PLUMBING & SEPTIC,Plumbing,Independent / Likely Family-Owned (unverified),Escambia,Pensacola,32505,"4007 Clover St, Pensacola, FL, 32505",(850) 999-3220,coker-plumbing-septic.com,4.4,109,"Plumber, Drainage service, Service establishment, Septic system service",RF,RF11067923,new,,companies.json (exact_name),ChIJI08rGTbrkIgR3g7vymYvArM,https://www.google.com/maps/search/?api=1&query=Coker%20Plumbing%20%26%20Septic&query_place_id=ChIJI08rGTbrkIgR3g7vymYvArM,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),"ALL SEPTIC ALL PLUMBING, INC.",Plumbing,Independent / Likely Family-Owned (unverified),Highlands,Sebring,33872,"2766 Duffer Rd, Sebring, FL, 33872",(239) 997-2727,www.asapswfl.com,4.5,107,"Plumber, Septic system service",CFC,CFC1427370,new,,companies.json (exact_name),ChIJPTwLgnhE24gR-xcwfz4yZNw,https://www.google.com/maps/search/?api=1&query=All%20Septic%20All%20Plumbing&query_place_id=ChIJPTwLgnhE24gR-xcwfz4yZNw,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),"DANIEL'S HEATING AND AIR CONDITIONING, INC.",HVAC,Independent / Likely Family-Owned (unverified),Citrus,Inverness,34453,"4615 E Windmill Drive, Inverness, FL, 34453",(941) 926-7272,www.danielsplumbingservice.com,3.8,106,"Plumber, Drainage service",CAC,CAC1820019,new,,companies.json (exact_name),ChIJgZC7ZrNGw4gR2eHVX0jBEHA,https://www.google.com/maps/search/?api=1&query=Daniel's%20Plumbing%20Services&query_place_id=ChIJgZC7ZrNGw4gR2eHVX0jBEHA,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),"TRUE AIR HVAC, INC",HVAC,Independent / Likely Family-Owned (unverified),Seminole,Oviedo,32765,"1941 West State Rd 426, Oviedo, FL, 32765",(941) 212-1239,www.trueplumbing4u.com,4.8,104,"Plumber, Service establishment",CAC,CAC1816807,new,,companies.json (exact_name),ChIJybMfxVQ3w4gRJdSDdrhdnAU,https://www.google.com/maps/search/?api=1&query=True%20Plumbing%20Service%2C%20Inc.&query_place_id=ChIJybMfxVQ3w4gRJdSDdrhdnAU,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),PRIME PLUMBERS LLC,Plumbing,Independent / Likely Family-Owned (unverified),Polk,Mulberry,33860,"4142  Stonehenge Rd, Mulberry, FL, 33860",(941) 299-2659,www.primeplumbersllc.com,5,102,Plumber,CFC,CFC1432037,new,,companies.json (exact_name),ChIJ9xM56Pc73YgRiJSUUVYqDvk,https://www.google.com/maps/search/?api=1&query=Prime%20Plumbers%20LLC&query_place_id=ChIJ9xM56Pc73YgRiJSUUVYqDvk,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
C — Phone (other FL county),FLORIDA TROPICAL PLUMBING CORPORATION,Plumbing,Independent / Likely Family-Owned (unverified),Marion,Ocala,34476,"4575 Sw 115Th St, Ocala, FL, 34476",(239) 542-0787,tropicalplumbingco.com,4.8,100,Plumber,CFC,CFC1425702; CFC1434276,new,,companies.json (exact_name),ChIJDWW1hKs424gRfuWEPNtzwoc,https://www.google.com/maps/search/?api=1&query=Tropical%20Plumbing%20Co&query_place_id=ChIJDWW1hKs424gRfuWEPNtzwoc,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
C — Phone (other FL county),SWISHER PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Santa Rosa,Pace,32571,"3544 Autumn Ridge Rd, Pace, FL, 32571",(850) 619-8613,www.swisherplumbingllc.com,4.7,98,"Plumber, Service establishment",CFC,CFC1429751,new,,companies.json (exact_name),ChIJvXXmr9zlkIgRK-to-RMKpO4,https://www.google.com/maps/search/?api=1&query=Swisher%20Plumbing&query_place_id=ChIJvXXmr9zlkIgRK-to-RMKpO4,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
