tier,company_name,trade,ownership_type,county,city,zip,address,phone,website,google_rating,google_reviews,services,license_types,license_numbers,status,notes,match_source,google_place_id,google_url,ownership_confidence,parent_company_or_notes,active_license_count
"D — Priority county, needs phone research",RF COOL AIR LLC,HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Tampa,33624,"5902 Button Quail Ct, Tampa, FL, 33624",,,,,,CAC,CAC1824113,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","RF ENVIRONMENTAL SERVICES, INC.",Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Broward,Oakland Park,33334,"4426 Ne 8 Ave, Oakland Park, FL, 33334",,,,,,"CFC, CMC",CFC1429319; CMC1250334,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",RF7 REFRIGERATION LLC,HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Hialeah,33013,"60 E 42Nd St, Hialeah, FL, 33013",,,,,,CAC,CAC1821842,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RG MECHANICAL USA LLC,Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Broward,Davie,33325,"12660 Sw 13Th St, Davie, FL, 33325",,,,,,"CFC, CMC",CFC1430382; CMC1251234,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",RG TECH FLORIDA TEAM LLC,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33156,"12715 Sw 85Th Ave Rd, Miami, FL, 33156",,,,,,RF,RF11067682,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RGA FLORIDA CONST CORP.,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33175,"13725 Sw 18 Th Ter, Miami, FL, 33175",,,,,,CFC,CFC1432866,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","RGG SERVICE & REPAIR, INC",HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33135,"3141 Sw 12 St, Miami, FL, 33135",,,,,,CAC,CAC1819383,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RGUEZ CHAMPIONS SERVICES INC.,HVAC,Independent / Likely Family-Owned (unverified),Lee,Lehigh Acres,33974,"833 Downer Ave, Lehigh Acres, FL, 33974",,,,,,CAC,CAC1822568,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RHINO PLUMBING,Plumbing,Independent / Likely Family-Owned (unverified),Sarasota,Longboat Key,34228,"520  Harbor Gate Way, Longboat Key, FL, 34228",,,,,,CFC,CFC1427876,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RHL GROUP CONSTRUCTION CORP,Plumbing,Independent / Likely Family-Owned (unverified),Lee,Lehigh Acres,33971,"808 Fred Ave N, Lehigh Acres, FL, 33971",,,,,,CFC,CFC048272,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RI AFFORDABLE HEATING & AIR CONDITIONING SERVICES INC,Mechanical,Independent / Likely Family-Owned (unverified),Lee,Lehigh Acres,33972,"1206 Leroy Ave, Lehigh Acres, FL, 33972",,,,,,CMC,CMC1251294,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RICARD CONSTRUCTION LLC,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33184,"13141 Sw 6Th St, Miami, FL, 33184",,,,,,CFC,CFC1432545,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RICCIARDI'S HEATING & AIR CONDITIONING LLC,HVAC,Independent / Likely Family-Owned (unverified),Martin,Hobe Sound,33455,"7928 Se Sugar Pines Way, Hobe Sound, FL, 33455",,,,,,CAC,CAC1816754; CAC1821856; CAC1825173,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,3
"D — Priority county, needs phone research",RICH LEITOLD PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Pinellas,Seminole,33772,"10885 87Th Ave N, Seminole, FL, 33772",,,,,,RF,RF0063626,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","RICH MATHEWS & SON, INC.",Plumbing,Family-Owned,Collier,Naples,34110,"1211 Imperial Dr, Naples, FL, 34110",,,,,,CFC,CFC1432212,new,,,,,Pattern match,Name/marketing indicates family ownership,1
"D — Priority county, needs phone research",RICH'S A/C INC,HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Tampa,33615,"4343 Bayside Village Suite 201, Tampa, FL, 33615",,,,,,CAC,CAC042734,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RICH'S IRRIGATION COOLING & HEATING INC,HVAC,Independent / Likely Family-Owned (unverified),Orange,Windermere,34786,"Po Box 1815, Windermere, FL, 34786",,,,,,CAC,CAC1813420,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RICHARD A. SMITH PLUMBING CONTRACTOR LLC,Plumbing,Independent / Likely Family-Owned (unverified),Hillsborough,Tampa,33612,"9618 North Ola Avenue, Tampa, FL, 33612",,,,,,CFC,CFC057790,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RICHARD BARBA MECHANICAL SERVICES INC,HVAC,Independent / Likely Family-Owned (unverified),Broward,Ft. Lauderdale,33309,"6808 Nw 20Th Ave, Ft. Lauderdale, FL, 33309",,,,,,CAC,CAC058756,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RICHARD E MAZZA LLC,HVAC,Independent / Likely Family-Owned (unverified),Manatee,Bradenton,34203-5014,"2307 63Rd Ave E # A, Bradenton, FL, 34203-5014",,,,,,CAC,CAC1814237,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RICHARD MILLER ENTERPRISES INC,Plumbing,Independent / Likely Family-Owned (unverified),Hillsborough,Lutz,33558,"4230 Pine Isle Drive, Lutz, FL, 33558",,,,,,CFC,CFC1427106,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RICHARD THE PLUMBER LLC,Plumbing,Independent / Likely Family-Owned (unverified),Sarasota,Venice,34292,"20825 Cattail Blvd, Venice, FL, 34292",,,,,,CFC,CFC1433075,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RICHARD'S AC AND APPLIANCE REPAIR INC.,HVAC,Independent / Likely Family-Owned (unverified),Palm Beach,Lake Worth,33467,"7847  St. Andrews Road, Lake Worth, FL, 33467",,,,,,CAC,CAC1820708,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RICHARD'S PLUMBING REPAIR INC,Plumbing,Independent / Likely Family-Owned (unverified),Manatee,Bradenton,34212,"15408 Waterline Svc Road, Bradenton, FL, 34212",,,,,,CFC,CFC1427544,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RICHIE RICH SERVICES LLC,HVAC,Independent / Likely Family-Owned (unverified),Sarasota,North Port,34286,"4203 Lobelia St., North Port, FL, 34286",,,,,,CAC,CAC1818071,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RICHLIN PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33170,"13286 Sw 218Th Terrace, Miami, FL, 33170",,,,,,CFC,CFC1427514,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RICHS PLUMBING SERVICE LLC,Plumbing,Independent / Likely Family-Owned (unverified),Pinellas,Saint Petersburg,33702,"7920 2Nd St North, Saint Petersburg, FL, 33702",,,,,,CFC,CFC1426476,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","RICK AND BETH HOME SERVICES, LLC",Plumbing,Independent / Likely Family-Owned (unverified),Pinellas,St. Petersburg,33702,"821 88Th Ave. N, St. Petersburg, FL, 33702",,,,,,CFC,CFC1431265,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RICK FOX PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Lee,Fort Myers,33905,"12338 Palm Beach Blvd, Fort Myers, FL, 33905",,,,,,CFC,CFC056721,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","RICK WISE, LLC",Plumbing,Independent / Likely Family-Owned (unverified),Lee,Cape Coral,33991,"132 Sw 19Th Lane, Cape Coral, FL, 33991",,,,,,CFC,CFC1430137,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","RICK'S COMPLETE AIR CONDITIONING, INC.",HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Plant City,33566,"2707 Jim Johnson Rd, Plant City, FL, 33566",,,,,,CAC,CAC1814571,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RICKS AC LLC,HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Tampa,33607,"2006 N Howard Ave, Tampa, FL, 33607",,,,,,CAC,CAC1814441,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RICKS COOLING INC,HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33173,"9241 Sw 57 Terr, Miami, FL, 33173",,,,,,CAC,CAC058371,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RICKVANAIRE LLC,HVAC,Independent / Likely Family-Owned (unverified),Orange,Orlando,32812,"5319 Emerald Isle Dr, Orlando, FL, 32812",,,,,,CAC,CAC1816073,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RICMON GROUP LLC,Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Hialeah,33016,"9811 Nw 80Th Ave, Hialeah, FL, 33016",,,,,,"CFC, CMC",CFC1433916; CMC1251823,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",RICO INSULATION AND SERVICES OF BROWARD INC.,HVAC,Independent / Likely Family-Owned (unverified),Broward,Pompano Beach,33064,"3120 N.E 2Nd Ave, Pompano Beach, FL, 33064",,,,,,CAC,CAC1821699,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIDGEWAY PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Palm Beach,Boynton Beach,33426-3645,"640 Industrial Ave, Boynton Beach, FL, 33426-3645",,,,,,CFC,CFC019077; CFC057754,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",RIERAS CONTRACTOR,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33185,"14934  Sw 41 St Ln, Miami, FL, 33185",,,,,,CFC,CFC1433925,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIGBY PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Palm Beach,Tequesta,33469,"115 lighthou LIGHTHOUSE CIRCLE H, Tequesta, FL, 33469",,,,,,CFC,CFC042953,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","RIGHT AIR, LLC",HVAC,Independent / Likely Family-Owned (unverified),Pinellas,Palm Harbor,34684,"3959 Lake Saint George Dr, Palm Harbor, FL, 34684",,,,,,CAC,CAC1825004,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIGHT BTU SERVICES INC,HVAC,Independent / Likely Family-Owned (unverified),Broward,Pembroke Pines,33028,"16237 N.W. 18Th Street, Pembroke Pines, FL, 33028",,,,,,CAC,CAC1813886,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIGHT CHOICE COOLING SERVICES,Mechanical,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33183,"7850 Sw 132Nd Ave, Miami, FL, 33183",,,,,,CMC,CMC1250531,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIGHT DIAGNOSTIC LLC,HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33126,"5605 Nw 7St Apt A113, Miami, FL, 33126",,,,,,CAC,CAC1824093,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIGHT HEATING AND COOLING,HVAC,Independent / Likely Family-Owned (unverified),St. Lucie,Port St Lucie,34953,"3462 W Emden St, Port St Lucie, FL, 34953",,,,,,CAC,CAC1823959,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIGHT NOW AIR SOLUTIONS LLC,Mechanical,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33166,"7327  Nw 54 Street, Miami, FL, 33166",,,,,,CMC,CMC1250316,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIGHT TEMP INC.,HVAC,Independent / Likely Family-Owned (unverified),Orange,Orlando,32829,"5026 Quality Trail, Orlando, FL, 32829",,,,,,CAC,CAC1815720,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIGHT TOUCH PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33175,"14218 Sw 17Th Street, Miami, FL, 33175",,,,,,CFC,CFC1430402,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIGHT WAY PLUMBING & MECHANICAL LLC,Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Broward,Sunrise,33326,"1329 Shotgun Rd, Sunrise, FL, 33326",,,,,,"CFC, CMC",CFC020310; CFC045182; CFC1428434; CMC1251498,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,4
"D — Priority county, needs phone research",RIGNEY PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Manatee,Holmes Beach,34217,"5303 Sunrise Lane, Holmes Beach, FL, 34217",,,,,,CFC,CFC57554,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RILEY PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Lee,Cape Coral,33991,"259 Santa Barbara Blvd., Cape Coral, FL, 33991",,,,,,CFC,CFC039998,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RINALDI'S AIR CONDITIONING SERVICE,Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Orange,Orlando,32826,"15264 E Colonial Dr, Orlando, FL, 32826",,,,,,"CAC, CFC",CAC055565; CFC032627; CFC1433473,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,3
"D — Priority county, needs phone research",RINGEMANN PLUMBING INC.,Plumbing,Independent / Likely Family-Owned (unverified),Broward,Pompano Beach,33069,"1480 Sw 3Rd Street Suite C7, Pompano Beach, FL, 33069",,,,,,CFC,CFC1430865,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","RINKWELL PLUMBING, INC.",Plumbing,Independent / Likely Family-Owned (unverified),Duval,Jacksonville,32217,"6055 Chester Ave, Jacksonville, FL, 32217",,,,,,CFC,CFC021552; CFC1426514; CFC1434142,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,3
"D — Priority county, needs phone research",RIO TEC PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Collier,Naples,34109,"9580 Summer Place, Naples, FL, 34109",,,,,,CFC,CFC1432277,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","RIOL BROTHERS PLUMBING, LLC",Plumbing,Family-Owned,Miami-Dade,Miami,33170,"23061 Sw 124Th Ct, Miami, FL, 33170",,,,,,CFC,CFC1431309,new,,,,,Pattern match,Name/marketing indicates family ownership,1
"D — Priority county, needs phone research",RISE HVAC & PLUMBING INC.,Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Riverview,33579,"14137 Poke Ridge Dr, Riverview, FL, 33579",,,,,,"CAC, CFC",CAC1820288; CFC1433730,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",RISE UP PLUMBING,Plumbing,Independent / Likely Family-Owned (unverified),Sarasota,North Port,34286,"3177 Sagebloom Terrace, North Port, FL, 34286",,,,,,CFC,CFC1432759,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","RITE PLUMBING, LLC",Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Northbay Village,33141,"1780 79Th Street Causeway Apt C211, Northbay Village, FL, 33141",,,,,,CFC,CFC1431274,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RITE TEMP AIR CONDITIONING AND APPLIANCE SERVICE,HVAC,Independent / Likely Family-Owned (unverified),Lee,Fort Myers,33912,"16050 Swallowtail Lane, Fort Myers, FL, 33912",,,,,,CAC,CAC1820938,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RITEMP CORP,HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Hialeah,33012,"55 West 33Rd Street, Hialeah, FL, 33012",,,,,,CAC,CAC1818612,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","RIVA PRODUCTS AND SERVICES, INC",Plumbing,Independent / Likely Family-Owned (unverified),Broward,Weston,33326,"1351 Seagrape Circle, Weston, FL, 33326",,,,,,CFC,CFC1434382,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIVAS AIR CONDITIONING LLC,HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33185,"5331 Sw 153 Ave, Miami, FL, 33185",,,,,,CAC,CAC1821695,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIVER CITY MECHANICAL SERVICES LLC,HVAC,Independent / Likely Family-Owned (unverified),Duval,Jacksonville,32207,"2553 Powers Avenue, Jacksonville, FL, 32207",,,,,,CAC,CAC1820673,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","RIVER DAVE BUILDING & PLUMBING CONTRACTORS, INC",Plumbing,Independent / Likely Family-Owned (unverified),Collier,Naples,34120,"620 12Th St Ne, Naples, FL, 34120",,,,,,CFC,CFC1427967,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIVER RANCH HEATING & AIR LLC,HVAC,Independent / Likely Family-Owned (unverified),Manatee,Parrish,34219,"10311 Flathead Dr, Parrish, FL, 34219",,,,,,CAC,CAC1823090,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIVERAS A/C CONTRACTOR LLC,HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Hialeah,33012,"880 West 35 St, Hialeah, FL, 33012",,,,,,CAC,CAC1818591,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIVERAS MAINTENANCE SOLUTIONS INC,HVAC,Independent / Likely Family-Owned (unverified),Orange,Orlando,32837,"12127 Rotuma St, Orlando, FL, 32837",,,,,,CAC,CAC1822299,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIVERCITY PLUMBING LLC,Plumbing,Independent / Likely Family-Owned (unverified),Duval,Jacksonville,32218,"2728 Broward Rd, Jacksonville, FL, 32218",,,,,,CFC,CFC1429969,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIVERFLOW PLUMBING CORPORATION,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Homestead,33032,"13334 Sw 272 Ln, Homestead, FL, 33032",,,,,,CFC,CFC1433345,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIVERLAND AC LLC,HVAC,Independent / Likely Family-Owned (unverified),Broward,Fort Lauderdale,33311,"2736 Nw 7Th Ct, Fort Lauderdale, FL, 33311",,,,,,CAC,CAC1822827,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIVERLAND PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33155,"6800 Sw 17Th St, Miami, FL, 33155",,,,,,CFC,CFC1430979,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIVES AIR CONDITIONING CORP,HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33183,"7604 Sw 129Th Ct, Miami, FL, 33183",,,,,,CAC,CAC1819456,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIVES HOME SERVICES LLC,HVAC,Independent / Likely Family-Owned (unverified),Sarasota,North Port,34287,"4472 Wall In, North Port, FL, 34287",,,,,,CAC,CAC1819672,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RIX MECHANICAL INC,Mechanical,Independent / Likely Family-Owned (unverified),Duval,Jacksonville,32250-5012,"1374 7Th St S, Jacksonville, FL, 32250-5012",,,,,,CMC,CMC043843,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RJ DOUCETTE PLUMBING INC,Plumbing,Independent / Likely Family-Owned (unverified),Palm Beach,Boca Raton,33486,"1246 Sw 13Th Drive, Boca Raton, FL, 33486",,,,,,CFC,CFC1430222,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RJ MECHANICAL SERVICES INC.,HVAC,Independent / Likely Family-Owned (unverified),Lee,Fort Myers,33905,"5530 Higginbotham Rd, Fort Myers, FL, 33905",,,,,,CAC,CAC1824114,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RJ QUALITY PLUMBING CORP,Plumbing,Independent / Likely Family-Owned (unverified),Miami-Dade,Homestead,33032,"13203 Sw 252Nd Lane, Homestead, FL, 33032",,,,,,CFC,CFC1427987,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RJD ELECTRIC POWER INC,HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Hialeah Gardens,33018,"10290 Nw 128 Terrace, Hialeah Gardens, FL, 33018",,,,,,RA,RA13067711,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RJK PLUMBING CORP,Plumbing,Independent / Likely Family-Owned (unverified),Lee,Fort Myers,33919,"1544 Braeburn Rd, Fort Myers, FL, 33919",,,,,,CFC,CFC1430140,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RJS SPECIALTIES INC,HVAC,Independent / Likely Family-Owned (unverified),Palm Beach,Lake Worth Beach,33460,"615  N B St, Lake Worth Beach, FL, 33460",,,,,,CAC,CAC1819301; CAC1823694,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research",RKR BUILDERS LLC,Plumbing + HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Miami,33196,"15753 Sw 100 Ter, Miami, FL, 33196",,,,,,"CFC, CMC",CFC1433803; CMC1251651,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,2
"D — Priority county, needs phone research","RLH RESIDENTIAL, LLC",Plumbing,Independent / Likely Family-Owned (unverified),Orange,Winter Park,32789,"243 W. Park Avenue Suite 102, Winter Park, FL, 32789",,,,,,CFC,CFC1428897,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RLS AIR CONDITIONING SERVICES INC,HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Seffner,33584,"310 Honey Locust Ct., Seffner, FL, 33584",,,,,,CAC,CAC1816698,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RM&3J ENTERPRISES LLC,HVAC,Independent / Likely Family-Owned (unverified),Collier,Naples,34109,"2430  Vanderbilt Beach Road 108-129, Naples, FL, 34109",,,,,,CAC,CAC1821203,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research","RMB AIR CONDITIONING SERVICES, INC.",HVAC,Independent / Likely Family-Owned (unverified),Miami-Dade,Hialeah,33015,"18300 Nw 81 Court, Hialeah, FL, 33015",,,,,,CAC,CAC057205,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
"D — Priority county, needs phone research",RME AIR HEATING & COOLING LLC,HVAC,Independent / Likely Family-Owned (unverified),Hillsborough,Riverview,33578,"9305 Bianca Ct, Riverview, FL, 33578",,,,,,CAC,CAC1825068,new,,,,,Unverified,No confirmed PE/public/franchise match; most FL contractors are independently owned — ownership not verified,1
